TU,Region,1900 -> 1901,1901 -> 1902,1902 -> 1903,1903 -> 1904,1904 -> 1905,1905 -> 1906,1906 -> 1907,1907 -> 1908,1908 -> 1909,1909 -> 1910,1910 -> 1911,1911 -> 1912,1912 -> 1913,1913 -> 1914,1914 -> 1915,1915 -> 1916,1916 -> 1917,1917 -> 1918,1918 -> 1919,1919 -> 1920,1920 -> 1921,1921 -> 1922,1922 -> 1923,1923 -> 1924,1924 -> 1925,1925 -> 1926,1926 -> 1927,1927 -> 1928,1928 -> 1929,1929 -> 1930,1930 -> 1931,1931 -> 1932,1932 -> 1933,1933 -> 1934,1934 -> 1935,1935 -> 1936,1936 -> 1937,1937 -> 1938,1938 -> 1939,1939 -> 1940,1940 -> 1941,1941 -> 1942,1942 -> 1943,1943 -> 1944,1944 -> 1945,1945 -> 1946,1946 -> 1947,1947 -> 1948,1948 -> 1949,1949 -> 1950,1950 -> 1951,1951 -> 1952,1952 -> 1953,1953 -> 1954,1954 -> 1955,1955 -> 1956,1956 -> 1957,1957 -> 1958,1958 -> 1959,1959 -> 1960,1960 -> 1961,1961 -> 1962,1962 -> 1963,1963 -> 1964,1964 -> 1965,1965 -> 1966,1966 -> 1967,1967 -> 1968,1968 -> 1969,1969 -> 1970,1970 -> 1971,1971 -> 1972,1972 -> 1973,1973 -> 1974,1974 -> 1975,1975 -> 1976,1976 -> 1977,1977 -> 1978,1978 -> 1979,1979 -> 1980,1980 -> 1981,1981 -> 1982,1982 -> 1983,1983 -> 1984,1984 -> 1985,1985 -> 1986,1986 -> 1987,1987 -> 1988,1988 -> 1989,1989 -> 1990,1990 -> 1991,1991 -> 1992,1992 -> 1993,1993 -> 1994,1994 -> 1995,1995 -> 1996,1996 -> 1997,1997 -> 1998,1998 -> 1999,1999 -> 2000,2000 -> 2001,2001 -> 2002,2002 -> 2003,2003 -> 2004,2004 -> 2005,2005 -> 2006,2006 -> 2007,2007 -> 2008,2008 -> 2009,2009 -> 2010,2010 -> 2011,2011 -> 2012,2012 -> 2013,2013 -> 2014,2014 -> 2015,2015 -> 2016,2016 -> 2017,2017 -> 2018,2018 -> 2019,2019 -> 2020,2020 -> 2021,2021 -> 2022,2022 -> 2023,2023 -> 2024,2024 -> 2025,2025 -> 2026,2026 -> 2027,2027 -> 2028,2028 -> 2029,2029 -> 2030,2030 -> 2031,2031 -> 2032,2032 -> 2033,2033 -> 2034,2034 -> 2035,2035 -> 2036,2036 -> 2037,2037 -> 2038,2038 -> 2039,2039 -> 2040,2040 -> 2041,2041 -> 2042,2042 -> 2043,2043 -> 2044,2044 -> 2045,2045 -> 2046,2046 -> 2047,2047 -> 2048,2048 -> 2049,2049 -> 2050,2050 -> 2051,2051 -> 2052,2052 -> 2053,2053 -> 2054,2054 -> 2055,2055 -> 2056,2056 -> 2057,2057 -> 2058,2058 -> 2059,2059 -> 2060,2060 -> 2061,2061 -> 2062,2062 -> 2063,2063 -> 2064,2064 -> 2065,2065 -> 2066,2066 -> 2067,2067 -> 2068,2068 -> 2069,2069 -> 2070,2070 -> 2071,2071 -> 2072,2072 -> 2073,2073 -> 2074,2074 -> 2075,2075 -> 2076,2076 -> 2077,2077 -> 2078,2078 -> 2079,2079 -> 2080,2080 -> 2081,2081 -> 2082,2082 -> 2083,2083 -> 2084,2084 -> 2085,2085 -> 2086,2086 -> 2087,2087 -> 2088,2088 -> 2089,2089 -> 2090,2090 -> 2091,2091 -> 2092,2092 -> 2093,2093 -> 2094,2094 -> 2095,2095 -> 2096,2096 -> 2097,2097 -> 2098,2098 -> 2099,2099 -> 2100
LCVFossil,MiddleEast,9346.5,9525.5,9709.0,9898.0,10093.0,10294.5,10504.5,10722.0,10949.5,11187.0,11436.0,11697.0,11971.0,12260.0,12564.0,12884.5,13222.5,13579.5,13956.0,14354.0,14773.5,15216.5,15684.0,16177.5,16697.5,17246.0,17823.0,18431.0,19070.0,19743.0,20449.0,21191.5,21969.5,22787.0,23643.0,24539.5,25479.0,26462.0,27490.0,28564.5,29687.0,30860.5,32084.5,33362.5,34696.0,36086.0,37535.5,39046.5,40620.0,42260.0,43967.5,45745.0,47596.0,49522.0,51526.0,53612.0,55781.0,58038.0,60384.5,62825.5,65363.0,68002.0,70745.5,73597.0,76562.0,79644.0,82846.5,86176.0,89636.0,93232.0,96969.0,100853.0,104889.5,109083.0,113442.0,117970.5,122677.0,127567.5,132649.0,137929.5,674679.5,684736.5,695039.0,705584.0,716369.5,249203.5,253072.0,257001.5,260992.5,265044.5,478095.0,485607.5,493249.5,501020.5,508919.5,456283.5,463444.5,470714.5,478093.0,2521807.0,246835.0,300482.0,431034.5,873865.0,511446.5,690629.0,776140.0,880563.0,-177341.0,-231065.0,-29934.5,172812.0,360801.5,442674.0,129634.5,-12525.0,-1094.5,9669.5,19833.5,29460.5,543787.5,552771.0,561896.0,571165.0,580580.5,261709.0,318453.5,322680.5,326963.0,331302.0,467622.5,475758.5,484030.5,492441.5,500992.0,466356.5,473986.5,481737.5,489614.0,497615.5,409046.0,414607.5,420244.0,425958.0,431748.5,337249.5,340398.0,343569.0,346762.0,349977.5,197776.0,196698.5,195551.5,194335.0,193046.5,-68748.0,-77453.5,-86389.0,-95558.0,-104967.5,-434743.0,-453578.0,-472853.5,-492579.5,-512763.0,-786978.5,-815182.0,-844019.5,-873503.0,-903645.0,-1067324.5,-1102529.0,-1138508.5,-1175277.0,-1212850.0,-1408539.5,-1452157.5,-1496717.5,-1542239.0,-1588739.0,-1183935.5,-1219827.0,-1256490.5,-1293939.0,-1332187.5,-472474.0,-487287.5,-502423.0,-517886.5,-533683.0,-222827.5,-230185.5,-237705.5,-245391.0,-253244.0,-255360.0,-263395.0,-271603.0,-279990.5,-288558.0
LCVElec,MiddleEast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.5,451.5,458.0,465.0,471.5,6042.5,6133.0,6224.5,6317.5,6411.0,31354.5,31824.0,32298.0,32777.5,33263.0,65777.0,66754.0,67742.0,68741.0,69751.0,112777.5,114441.0,116123.5,117825.0,119545.0,235927.0,239408.0,242927.5,246486.5,250085.5,544928.0,552981.0,561125.0,569359.5,577686.5,734556.5,745300.0,756163.5,767148.0,778254.5,1089607.5,1105470.0,1121510.5,1137728.5,1154127.5,1706458.0,1731270.5,1756359.0,1781726.0,1807376.0,2436066.5,2471342.0,2507010.0,2543074.0,2579538.5,2813766.5,2854008.0,2894695.0,2935832.5,2977424.0,3104802.0,3148598.0,3192876.5,3237643.5,3282902.5,2757010.0,2794682.0,2832764.0,2871260.5,2910176.0,1757121.0,1778975.5,1801059.0,1823374.0,1845922.5,1299602.0,1314076.5,1328694.5,1343459.0,1358370.0,1232015.5,1245100.0,1258312.0,1271651.5,1285121.0
LCVPlugInHybrid,MiddleEast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.5,108.0,109.5,111.5,113.0,1447.0,1468.5,1490.5,1512.5,1535.0,7508.0,7620.0,7733.5,7849.0,7964.5,15750.0,15984.5,16220.5,16460.0,16701.5,27004.5,27402.5,27806.0,28212.5,28625.0,56492.5,57325.5,58168.5,59021.0,59882.5,130481.5,132410.5,134360.0,136332.5,138325.5,175888.5,178460.5,181062.0,183692.0,186351.5,260904.5,264702.5,268543.5,272427.0,276353.5,408608.0,414549.5,420556.5,426631.0,432772.5,583311.5,591758.0,600298.5,608934.0,617665.5,673751.0,683387.0,693129.0,702979.0,712938.5,743439.0,753925.5,764528.0,775247.5,786084.5,660161.0,669181.0,678299.5,687518.0,696836.0,420739.0,425972.5,431260.0,436603.5,442002.5,311187.0,314653.0,318153.5,321688.5,325259.0,295004.0,298136.5,301300.5,304494.5,307719.5
LCVHydrogen,MiddleEast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.5,825.5,837.5,850.5,863.0,4201.5,4264.5,4327.5,4392.5,4457.0,5600.5,5683.0,5766.5,5851.5,5936.5,20101.0,20400.5,20702.0,21008.0,21316.5,28259.0,28674.5,29094.5,29519.5,29949.0,41913.5,42526.0,43145.5,43771.5,44404.5,113472.0,115147.0,116841.0,118554.0,120286.0,233106.5,236545.5,240023.0,243539.5,247095.5,298322.5,302673.5,307073.0,311521.5,316019.0,339828.5,344716.0,349658.5,354654.5,359707.0,373015.0,378302.5,383649.0,389053.5,394517.5,465073.5,471636.0,478270.0,484977.5,491758.5,367514.0,372476.0,377492.0,382561.5,387686.5,193711.5,195956.5,198224.0,200514.5,202828.5,183293.5,185326.0,187378.5,189451.5,191545.0,212127.5,214540.5,216977.0,219438.5,221924.5
BusFossil,MiddleEast,114.0,115.0,116.0,116.0,118.0,119.0,120.0,122.0,123.0,126.0,128.0,131.0,134.0,137.0,141.0,144.0,149.0,153.0,158.0,164.0,169.0,175.0,181.0,189.0,195.0,203.0,211.0,219.0,228.0,238.0,247.0,258.0,268.0,279.0,291.0,302.0,316.0,329.0,342.0,356.0,372.0,386.0,403.0,418.0,436.0,454.0,472.0,492.0,510.0,532.0,552.0,575.0,597.0,620.0,645.0,670.0,697.0,723.0,750.0,780.0,810.0,840.0,872.0,906.0,939.0,975.0,1011.0,1050.0,1088.0,1129.0,1170.0,1214.0,1259.0,1305.0,1353.0,1402.0,1454.0,1507.0,1562.0,1618.0,5351.0,5388.0,5426.0,5465.0,5507.0,2502.0,2525.0,2548.0,2571.0,2594.0,4763.0,4804.0,4845.0,4887.0,4929.0,5309.0,5355.0,5402.0,5451.0,13284.0,21270.0,13813.0,18683.0,12880.0,11981.0,12171.0,11334.0,12449.0,13051.0,11775.0,14742.0,20225.0,18782.0,20890.0,16911.0,9227.0,9309.0,9393.0,9475.0,9560.0,9505.0,9589.0,9673.0,9758.0,9844.0,-5925.0,-5996.0,-6066.0,-6139.0,-6210.0,-6345.0,-6418.0,-6493.0,-6568.0,-6644.0,-8603.0,-8698.0,-8795.0,-8891.0,-8990.0,-12289.0,-12421.0,-12552.0,-12686.0,-12820.0,-8588.0,-8681.0,-8775.0,-8868.0,-8964.0,-6691.0,-6765.0,-6837.0,-6912.0,-6986.0,-7973.0,-8057.0,-8142.0,-8229.0,-8315.0,-9380.0,-9479.0,-9576.0,-9676.0,-9776.0,-5936.0,-5998.0,-6060.0,-6124.0,-6188.0,-4067.0,-4111.0,-4153.0,-4198.0,-4241.0,-2951.0,-2983.0,-3014.0,-3046.0,-3079.0,-2945.0,-2976.0,-3007.0,-3039.0,-3070.0,-1746.0,-1765.0,-1784.0,-1803.0,-1822.0,-873.0,-884.0,-894.0,-903.0,-914.0,-363.0,-368.0,-373.0,-377.0,-382.0
BusElec,MiddleEast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,237.0,240.0,244.0,248.0,1966.0,1998.0,2031.0,2064.0,2098.0,4520.0,4593.0,4669.0,4744.0,4820.0,6478.0,6583.0,6688.0,6795.0,6904.0,7878.0,8003.0,8131.0,8258.0,8389.0,10931.0,11103.0,11279.0,11457.0,11635.0,15767.0,16016.0,16269.0,16523.0,16783.0,10667.0,10827.0,10988.0,11151.0,11316.0,12418.0,12601.0,12789.0,12977.0,13169.0,14367.0,14578.0,14794.0,15012.0,15231.0,12229.0,12400.0,12575.0,12751.0,12929.0,9990.0,10120.0,10253.0,10386.0,10522.0,8563.0,8667.0,8772.0,8878.0,8985.0,7961.0,8051.0,8143.0,8236.0,8330.0,7126.0,7201.0,7275.0,7352.0,7428.0,4848.0,4882.0,4917.0,4952.0,4986.0,4200.0,4222.0,4244.0,4266.0,4287.0
BusHydrogen,MiddleEast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,73.0,75.0,76.0,77.0,161.0,163.0,167.0,169.0,171.0,279.0,282.0,288.0,292.0,297.0,860.0,875.0,889.0,904.0,918.0,856.0,869.0,883.0,897.0,911.0,1538.0,1562.0,1588.0,1612.0,1638.0,6605.0,6713.0,6822.0,6932.0,7044.0,14057.0,14287.0,14517.0,14752.0,14990.0,15957.0,16213.0,16471.0,16733.0,16997.0,17297.0,17568.0,17843.0,18122.0,18403.0,15577.0,15813.0,16054.0,16296.0,16542.0,14273.0,14483.0,14696.0,14911.0,15129.0,14851.0,15067.0,15283.0,15503.0,15726.0,14029.0,14224.0,14423.0,14623.0,14826.0,12868.0,13039.0,13213.0,13389.0,13566.0,14021.0,14208.0,14396.0,14587.0,14780.0
TruckFossil,MiddleEast,511.25,520.0,526.25,536.25,543.75,552.5,562.5,572.5,582.5,593.75,605.0,617.5,630.0,643.75,658.75,673.75,690.0,707.5,726.25,746.25,766.25,788.75,812.5,836.25,862.5,890.0,918.75,950.0,982.5,1015.0,1051.25,1088.75,1127.5,1170.0,1211.25,1257.5,1303.75,1352.5,1405.0,1458.75,1513.75,1573.75,1632.5,1697.5,1762.5,1832.5,1903.75,1977.5,2055.0,2135.0,2220.0,2305.0,2396.25,2490.0,2587.5,2688.75,2793.75,2901.25,3015.0,3132.5,3255.0,3380.0,3511.25,3647.5,3787.5,3935.0,4086.25,4243.75,4406.25,4575.0,4751.25,4933.75,5121.25,5317.5,5520.0,5731.25,5948.75,6176.25,6410.0,6652.5,33945.0,34318.75,34702.5,35096.25,35500.0,11818.75,11965.0,12113.75,12265.0,12417.5,22996.25,23277.5,23565.0,23855.0,24150.0,21453.75,21721.25,21990.0,22265.0,-3362.5,34157.5,34371.25,36762.5,-9145.0,30458.75,31486.25,22601.25,97618.75,149336.25,23715.0,-2416.25,63942.5,-1231.25,29617.5,34358.75,23473.75,23742.5,24012.5,24286.25,24561.25,30862.5,31228.75,31595.0,31967.5,32343.75,9510.0,9571.25,9632.5,9693.75,9755.0,17931.25,18106.25,18283.75,18461.25,18641.25,16511.25,16662.5,16813.75,16968.75,17122.5,12416.25,12506.25,12596.25,12688.75,12780.0,8877.5,8916.25,8953.75,8991.25,9030.0,1652.5,1588.75,1522.5,1456.25,1388.75,-10386.25,-10618.75,-10852.5,-11091.25,-11331.25,-24587.5,-25015.0,-25446.25,-25881.25,-26323.75,-35777.5,-36352.5,-36935.0,-37525.0,-38118.75,-43815.0,-44493.75,-45180.0,-45873.75,-46575.0,-53802.5,-54608.75,-55425.0,-56248.75,-57081.25,-41452.5,-42075.0,-42703.75,-43337.5,-43981.25,-13467.5,-13691.25,-13917.5,-14143.75,-14373.75,-4383.75,-4476.25,-4571.25,-4666.25,-4762.5,-5322.5,-5426.25,-5533.75,-5640.0,-5750.0
TruckElec,MiddleEast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,28.75,27.5,30.0,28.75,375.0,381.25,385.0,391.25,396.25,1941.25,1968.75,1995.0,2023.75,2050.0,4056.25,4113.75,4168.75,4226.25,4282.5,6930.0,7023.75,7120.0,7216.25,7313.75,14455.0,14652.5,14852.5,15053.75,15257.5,33303.75,33757.5,34218.75,34683.75,35153.75,44697.5,45302.5,45915.0,46532.5,47157.5,66071.25,66963.75,67862.5,68773.75,69691.25,103166.25,104556.25,105961.25,107380.0,108813.75,146773.75,148745.0,150736.25,152746.25,154777.5,168752.5,170992.5,173253.75,175538.75,177847.5,185320.0,187747.5,190198.75,192677.5,195178.75,163370.0,165446.25,167543.75,169662.5,171802.5,102541.25,103732.5,104936.25,106150.0,107377.5,74623.75,75401.25,76186.25,76980.0,77781.25,70165.0,70862.5,71568.75,72278.75,72996.25
TruckHydrogen,MiddleEast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.75,161.25,162.5,166.25,167.5,817.5,828.75,841.25,851.25,863.75,1085.0,1098.75,1115.0,1128.75,1145.0,3886.25,3940.0,3992.5,4048.75,4102.5,5440.0,5512.5,5587.5,5663.75,5740.0,8037.5,8145.0,8256.25,8366.25,8478.75,21730.0,22027.5,22327.5,22630.0,22936.25,44511.25,45118.75,45732.5,46353.75,46981.25,56708.75,57473.75,58248.75,59031.25,59821.25,64287.5,65143.75,66010.0,66886.25,67770.0,70220.0,71143.75,72078.75,73020.0,73973.75,87246.25,88390.0,89545.0,90711.25,91890.0,68331.25,69188.75,70057.5,70932.5,71818.75,35218.75,35602.5,35987.5,36376.25,36770.0,33061.25,33403.75,33750.0,34101.25,34452.5,38267.5,38675.0,39085.0,39501.25,39920.0
TTWFossil,NorthAmerica,175767.5,178878.25,182063.5,185332.75,188695.25,192161.25,195742.25,199449.0,203294.75,207291.75,211453.25,215793.25,220325.75,225065.5,230027.0,235225.25,240676.0,246394.0,252395.0,258693.5,265306.0,272247.0,279531.5,287175.0,295191.75,303596.5,312404.0,321628.0,331282.75,341381.75,351939.25,362968.25,374482.75,386495.75,399020.75,412071.5,425660.5,439802.5,454510.5,469798.5,485680.75,502172.0,519286.75,537040.5,555449.0,574528.5,594295.5,614767.75,635963.25,657900.75,680599.25,704080.0,728363.0,753471.0,779426.25,806252.75,833975.25,862619.0,892211.75,922780.25,954354.0,986962.75,1020638.0,1055412.5,1091319.0,1128393.25,1166671.75,1206191.5,1246992.0,1289113.5,1332598.5,1377490.25,1423833.5,1471675.5,1521064.75,1572050.75,1624685.75,1679023.5,1735119.5,1793031.0,249592.0,254554.25,259395.75,264120.25,268733.5,902729.25,908464.75,914218.5,919989.5,925777.25,1060951.5,1067116.25,1073316.0,1079549.0,1085814.5,1705098.5,1713351.75,1721715.5,1730186.75,2210803.25,-4687195.0,-5629321.5,1379589.25,-2851485.75,-235152.75,2226358.75,3381665.0,1537069.0,-81697.75,2393205.25,-249391.75,-611612.25,-3775395.5,-2992096.0,-3040939.5,62504.5,61945.75,61380.0,60807.5,60227.5,-1002248.25,-1011882.5,-1021587.5,-1031364.0,-1041212.25,-2923311.0,-2949277.0,-2975429.0,-3001768.0,-3028295.25,-1776745.25,-1792723.5,-1808816.25,-1825024.75,-1841349.25,-2080271.75,-2098737.25,-2117335.25,-2136065.75,-2154930.0,-2525012.75,-2547161.25,-2569467.75,-2591932.5,-2614557.25,-2350418.75,-2370897.25,-2391521.0,-2412291.0,-2433208.25,-261804.0,-264118.0,-266448.5,-268795.75,-271159.75,26182.25,26373.5,26566.0,26759.5,26954.75,-26290.0,-26555.0,-26821.75,-27091.0,-27361.5,-30028.75,-30324.5,-30622.25,-30922.25,-31224.75,4295.0,4299.5,4304.0,4308.25,4312.5,531.75,503.25,474.0,444.75,415.0,-9714.25,-9832.75,-9952.0,-10072.0,-10193.25,-13990.25,-14145.5,-14301.75,-14459.5,-14618.0,-17975.0,-18164.25,-18354.75,-18546.75,-18740.25,-20659.5,-20871.0,-21084.25,-21298.75,-21515.0
TTWElec,NorthAmerica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27269.0,27328.25,27392.75,27462.0,27535.25,-936.5,-932.5,-928.5,-925.5,-922.5,1697.75,1708.25,1718.75,1729.5,11619.25,-5614.75,-7951.5,5430.25,-3130.5,1958.25,5809.5,8287.25,4492.5,1083.75,6368.25,56060.0,54056.5,39209.25,37425.0,32589.25,143829.75,145045.25,146269.25,147502.0,148743.5,1339016.0,1350397.0,1361858.5,1373400.5,1385023.25,4173260.5,4208736.0,4244461.0,4280437.25,4316666.25,4965330.0,5007303.5,5049571.75,5092136.75,5135000.0,6403021.0,6456981.25,6511319.5,6566038.75,6621140.75,9586247.5,9667104.0,9748527.25,9830521.25,9913088.75,13033044.75,13142897.75,13253520.75,13364917.75,13477094.75,3667735.75,3695950.25,3724355.25,3752951.25,3781740.0,2120438.5,2135016.0,2149686.0,2164450.0,2179308.0,2289086.0,2304954.5,2320924.75,2336997.0,2353172.5,2066037.0,2079789.0,2093627.25,2107552.0,2121564.0,897503.75,900935.25,904379.0,907836.0,911305.5,735428.75,737362.5,739298.25,741236.0,743174.75,582195.0,582716.5,583230.25,583735.25,584231.75,305045.5,303081.25,301091.0,299074.0,297030.5,-141965.5,-147886.25,-153862.0,-159892.25,-165977.75,-719975.75,-730976.0,-742066.25,-753247.75,-764521.25
