Approach,Calcul,Region,TU,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
EnergyStart,Feedback,Europe\France,LCVElec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492374.0,992143.0,1499391.0,2014201.0,2536660.0,3066853.0,3604866.0,4150787.0,4704705.0,5266708.0,5836887.0,6415334.0,7002139.0,7597397.0,8201200.0,9858216.0,11539657.0,13245797.0,14976913.0,16733284.0,20289953.0,23899099.0,27561311.0,31277182.0,35047312.0,38872304.0,42752772.0,46689333.0,50682609.0,54733232.0,58841837.0,63009067.0,67235570.0,71522002.0,75869024.0,82241127.0,88704660.0,95260637.0,101910083.0,108654031.0,115493527.0,122429624.0,129463388.0,136595894.0,143828230.0,145013942.0,146209350.0,147414536.0,148629576.0,149854553.0,151089546.0,152334637.0,153589907.0,154855440.0,156131319.0,157417628.0,158714451.0,160021874.0,161339983.0,162668865.0,164008607.0,165359298.0,166721026.0,168093881.0,169477953.0,170873333.0,172280113.0,173698386.0,175128245.0,176569783.0,178023096.0,179488280.0,180965430.0,182454644.0,183956019.0,185469654.0,186995649.0,188534104.0,190085120.0,191648799.0,193225244.0,194814558.0,196416845.0,198032212.0,199660763.0
EnergyStart,Feedback,India,LCVElec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41366.0,83354.0,125970.0,169221.0,213115.0,560235.0,912556.0,1270138.0,1633040.0,2001320.0,3044183.0,4102598.0,5176738.0,6266780.0,7372903.0,9022355.0,10696167.0,12394611.0,14117963.0,15866500.0,17076863.0,18304511.0,19549636.0,20812430.0,22093088.0,24253852.0,26445825.0,28669354.0,30924789.0,33212484.0,37721789.0,42296950.0,46938704.0,51647792.0,56424963.0,63342809.0,70361378.0,77481795.0,84705193.0,92032716.0,102859768.0,113844251.0,124987922.0,136292550.0,147759926.0,164937995.0,182365747.0,200045963.0,217981452.0,236175051.0,263584004.0,291391321.0,319601440.0,348218844.0,377248058.0,405217321.0,433585408.0,462356731.0,491535748.0,521126960.0,531596242.0,542193382.0,552919710.0,563776568.0,574765312.0,575661077.0,576537880.0,577395384.0,578233251.0,579051137.0,575000634.0,570856633.0,566617959.0,562283422.0,557851822.0,550208549.0,542419009.0,534481438.0,526394050.0,518155044.0,507642337.0,496942504.0,486053327.0,474972566.0,463697956.0
EnergyStart,Feedback,LatinAmerica,LCVElec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12308.0,24800.0,37480.0,50348.0,63408.0,144456.0,226718.0,310208.0,394939.0,480924.0,685113.0,892342.0,1102645.0,1316056.0,1532611.0,2087673.0,2650986.0,3222643.0,3802736.0,4391361.0,5821151.0,7272170.0,8744654.0,10238846.0,11754987.0,14230923.0,16743385.0,19292782.0,21879527.0,24504037.0,27897483.0,31340517.0,34833692.0,38377568.0,41972708.0,46875121.0,51848801.0,56894543.0,62013148.0,67205426.0,73750742.0,80390578.0,87125986.0,93958026.0,100887770.0,108171929.0,115559807.0,123052551.0,130651318.0,138357280.0,144830498.0,151393141.0,158046187.0,164790624.0,171627449.0,175649223.0,179721725.0,183845489.0,188021056.0,192248971.0,194505857.0,196785798.0,199089014.0,201415726.0,203766157.0,204975799.0,206192119.0,207415146.0,208644915.0,209881456.0,210375557.0,210865242.0,211350416.0,211830985.0,212306852.0,212378735.0,212439724.0,212489651.0,212528345.0,212555636.0
EnergyStart,Feedback,MiddleEast,LCVElec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0,1792.0,2708.0,3638.0,4581.0,16666.0,28932.0,41381.0,54016.0,66838.0,129547.0,193195.0,257791.0,323346.0,389872.0,521426.0,654934.0,790418.0,927900.0,1067402.0,1292957.0,1521839.0,1754086.0,1989736.0,2228826.0,2700680.0,3179496.0,3665351.0,4158324.0,4658495.0,5748351.0,6854313.0,7976563.0,9115282.0,10270655.0,11739768.0,13230368.0,14742695.0,16276991.0,17833500.0,20012715.0,22223655.0,24466676.0,26742133.0,29050388.0,32463304.0,35925845.0,39438563.0,43002015.0,46616767.0,51488900.0,56431584.0,61445604.0,66531752.0,71690829.0,77318362.0,83026378.0,88815768.0,94687433.0,100642281.0,106851885.0,113149081.0,119534834.0,126010121.0,132575926.0,138089946.0,143679310.0,149344838.0,155087359.0,160907711.0,164421953.0,167979904.0,171582022.0,175228770.0,178920615.0,181519819.0,184147972.0,186805361.0,189492279.0,192209019.0,194673050.0,197163250.0,199679874.0,202223177.0,204793419.0
EnergyStart,Feedback,NorthAmerica,LCVElec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30781.0,62024.0,93735.0,125919.0,158581.0,436931.0,719453.0,1006195.0,1297202.0,1592524.0,2364961.0,3148910.0,3944500.0,4751863.0,5571130.0,6471021.0,7384114.0,8310557.0,9250499.0,10204090.0,11406953.0,12627308.0,13865349.0,15121274.0,16395280.0,18386654.0,20407014.0,22456683.0,24535987.0,26645256.0,29444364.0,32284012.0,35164652.0,38086738.0,41050731.0,45221264.0,49452125.0,53743982.0,58097515.0,62513407.0,68508041.0,74589189.0,80757812.0,87014882.0,93361379.0,101313181.0,109379155.0,117560567.0,125858695.0,134274831.0,145276614.0,156436072.0,167754952.0,179235020.0,190878058.0,203647612.0,216598201.0,229731822.0,243050496.0,256556260.0,264804266.0,273161687.0,281629702.0,290209502.0,298902286.0,303077294.0,307298153.0,311565316.0,315879240.0,320240386.0,323551996.0,326895285.0,330270542.0,333678058.0,337118128.0,339673252.0,342247739.0,344841738.0,347455396.0,350088862.0,351777071.0,353470892.0,355170315.0,356875326.0,358585915.0
EnergyStart,Feedback,OCDEPacific,LCVElec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14325.0,28866.0,43623.0,58601.0,73802.0,171075.0,269804.0,370007.0,471700.0,574899.0,723602.0,874506.0,1027636.0,1183017.0,1340673.0,1625114.0,1913751.0,2206633.0,2503805.0,2805316.0,3287774.0,3777319.0,4274033.0,4777994.0,5289283.0,6073654.0,6869508.0,7676973.0,8496179.0,9327257.0,10648557.0,11989178.0,13349334.0,14729244.0,16129127.0,18086524.0,20072411.0,22087107.0,24130931.0,26204208.0,29017154.0,31870874.0,34765820.0,37702452.0,40681230.0,43619795.0,46600204.0,49622918.0,52688405.0,55797137.0,58259034.0,60754763.0,63284691.0,65849193.0,68448644.0,70388225.0,72353078.0,74343473.0,76359683.0,78401984.0,79426777.0,80462541.0,81509382.0,82567409.0,83636731.0,83812699.0,83986592.0,84158371.0,84327992.0,84495415.0,84409560.0,84317649.0,84219598.0,84115318.0,84004722.0,83793022.0,83573404.0,83345762.0,83109987.0,82865970.0,82550349.0,82225314.0,81890740.0,81546504.0,81192478.0
EnergyStart,Feedback,RestOfAsia,LCVElec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11943.0,24065.0,36368.0,48855.0,61528.0,157528.0,254966.0,353860.0,454224.0,556076.0,745642.0,938024.0,1133253.0,1331362.0,1532382.0,1842255.0,2156696.0,2475755.0,2799486.0,3127939.0,3792520.0,4466908.0,5151210.0,5845539.0,6550007.0,7767380.0,9002669.0,10256073.0,11527797.0,12818043.0,14512551.0,16231787.0,17976028.0,19745552.0,21540641.0,24065677.0,26627424.0,29226292.0,31862694.0,34537045.0,38023804.0,41560987.0,45149153.0,48788870.0,52480710.0,56328370.0,60230862.0,64188794.0,68202776.0,72273429.0,75617732.0,79008190.0,82445309.0,85929597.0,89461569.0,91924248.0,94418870.0,96945777.0,99505313.0,102097825.0,103748736.0,105418685.0,107107865.0,108816471.0,110544700.0,111602944.0,112670848.0,113748498.0,114835979.0,115933379.0,116519830.0,117108550.0,117699541.0,118292804.0,118888339.0,119016945.0,119140777.0,119259756.0,119373803.0,119482836.0
EnergyStart,Feedback,World,LCVElec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215966.0,435177.0,657667.0,883475.0,1112637.0,2649811.0,4210010.0,5793494.0,7400524.0,9031366.0,12741540.0,16506933.0,20328163.0,24205857.0,28140649.0,34145647.0,40239254.0,46422462.0,52696273.0,59061698.0,67384164.0,75828302.0,84395471.0,93087044.0,101904405.0,117015927.0,132348678.0,147905129.0,163687775.0,179699136.0,206627133.0,233949456.0,261670509.0,289794740.0,318326641.0,356065667.0,394353583.0,433196504.0,472600608.0,512572133.0,564845938.0,617875992.0,671670704.0,726238569.0,781588166.0,849903762.0,919201381.0,989491923.0,1060786392.0,1133095902.0,1219462951.0,1307063333.0,1395910703.0,1486018850.0,1577401700.0,1666593260.0,1757035519.0,1848742233.0,1941727292.0,2036004725.0,2101781512.0,2168431441.0,2235963916.0,2304388434.0,2373714585.0,2420386140.0,2467624826.0,2515436531.0,2563827196.0,2612802821.0,2645690717.0,2678925228.0,2712509705.0,2746447531.0,2780742119.0,2806096110.0,2831674084.0,2857477975.0,2883509735.0,2909771330.0,2934412353.0,2959259374.0,2984314095.0,3009578237.0,3035053530.0
EnergyStart,Feedback,France,LCVPlugInHybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2589.0,5217.0,7884.0,10591.0,13338.0,16125.0,18954.0,21825.0,24737.0,27692.0,30690.0,33732.0,36817.0,39947.0,43122.0,42883.0,42638.0,42388.0,42131.0,41868.0,41987.0,42106.0,42224.0,42342.0,42459.0,42575.0,42691.0,42806.0,42921.0,43034.0,43148.0,43260.0,43371.0,43482.0,43592.0,47260.0,50981.0,54755.0,58582.0,62465.0,66402.0,70394.0,74443.0,78549.0,82712.0,85319.0,87959.0,90635.0,93346.0,96092.0,98874.0,101693.0,104549.0,107441.0,110372.0,113340.0,116346.0,119392.0,122476.0,125600.0,128764.0,131969.0,135214.0,138501.0,141829.0,145200.0,148613.0,152069.0,155569.0,159113.0,162701.0,166335.0,170013.0,173738.0,177509.0,181326.0,185191.0,189104.0,193065.0,197075.0,201135.0,205244.0,209403.0,213614.0,217876.0
EnergyStart,Feedback,Africa,LCVPlugInHybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2701.0,5443.0,8225.0,11050.0,13916.0,39919.0,66313.0,93100.0,120287.0,147876.0,211122.0,275311.0,340451.0,406554.0,473631.0,563801.0,655300.0,748140.0,842339.0,937910.0,1128827.0,1322559.0,1519138.0,1718594.0,1920961.0,2345811.0,2776935.0,3214401.0,3658282.0,4108649.0,4705994.0,5312080.0,5927004.0,6550864.0,7183761.0,8042550.0,8913832.0,9797748.0,10694438.0,11604043.0,12927915.0,14271016.0,15633562.0,17015769.0,18417855.0,20474616.0,22561230.0,24678030.0,26825353.0,29003537.0,31878063.0,34794129.0,37752196.0,40752732.0,43796206.0,47421871.0,51099524.0,54829741.0,58613104.0,62450202.0,66494028.0,70595070.0,74753960.0,78971336.0,83247840.0,87895079.0,92607423.0,97385591.0,102230303.0,107142291.0,112686067.0,118307069.0,124006143.0,129784144.0,135641938.0,142635389.0,149726232.0,156915535.0,164204378.0,171593849.0
EnergyStart,Feedback,ASEAN,LCVPlugInHybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,456.0,689.0,925.0,1165.0,4537.0,7960.0,11434.0,14959.0,18537.0,32791.0,47257.0,61939.0,76839.0,91959.0,118304.0,145039.0,172169.0,199699.0,227632.0,294230.0,361814.0,430398.0,499991.0,570605.0,800403.0,1033620.0,1270295.0,1510467.0,1754174.0,2306151.0,2866319.0,3434771.0,4011600.0,4596899.0,5372151.0,6158787.0,6956936.0,7766726.0,8588287.0,9691786.0,10811376.0,11947236.0,13099546.0,14268491.0,15953103.0,17662212.0,19396093.0,21155021.0,22939275.0,25170837.0,27434623.0,29730992.0,32060305.0,34422928.0,36828643.0,39268550.0,41743028.0,44252458.0,46797225.0,49474254.0,52188852.0,54941434.0,57732416.0,60562220.0,62909333.0,65288284.0,67699419.0,70143087.0,72619641.0,74230274.0,75861004.0,77512041.0,79183598.0,80875891.0,82013824.0,83164287.0,84327404.0,85503302.0,86692105.0,87588602.0,88493676.0,89407403.0,90329864.0,91261138.0
EnergyStart,Feedback,China,LCVPlugInHybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10495.0,21148.0,31961.0,42934.0,54071.0,109323.0,165402.0,222317.0,280077.0,338693.0,414568.0,491563.0,569692.0,648966.0,729399.0,876834.0,1026442.0,1178248.0,1332277.0,1488552.0,1771269.0,2058148.0,2349237.0,2644581.0,2944229.0,3473465.0,4010483.0,4555372.0,5108218.0,5669112.0,6647888.0,7641045.0,8648745.0,9671150.0,10708423.0,12069113.0,13449637.0,14850216.0,16271073.0,17712434.0,19703480.0,21723432.0,23772613.0,25851348.0,27959965.0,30069936.0,32210023.0,34380558.0,36581879.0,38814324.0,40801037.0,42815402.0,44857722.0,46928303.0,49027454.0,50685353.0,52365387.0,54067797.0,55792825.0,57540712.0,58897978.0,60272384.0,61664112.0,63073345.0,64500266.0,65616953.0,66746775.0,67889865.0,69046361.0,70216398.0,70661679.0,71109689.0,71560443.0,72013956.0,72470246.0,72393764.0,72312047.0,72225020.0,72132606.0,72034732.0,71837507.0,71633258.0,71421889.0,71203305.0,70977410.0
EnergyStart,Feedback,Europe\France,LCVPlugInHybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117898.0,237567.0,359026.0,482297.0,607398.0,734352.0,863178.0,993898.0,1126532.0,1261103.0,1397631.0,1536139.0,1676649.0,1819182.0,1963761.0,2360531.0,2763148.0,3171680.0,3586193.0,4006752.0,4858390.0,5722593.0,6599502.0,7489260.0,8392010.0,9307898.0,10237068.0,11179670.0,12135852.0,13105766.0,14089563.0,15087398.0,16099426.0,17125804.0,18166690.0,19692478.0,21240158.0,22809974.0,24402171.0,26016996.0,27654700.0,29315535.0,30999756.0,32707621.0,34439390.0,34723306.0,35009544.0,35298123.0,35589063.0,35882381.0,36178097.0,36476232.0,36776804.0,37079833.0,37385340.0,37693344.0,38003866.0,38316926.0,38632545.0,38950743.0,39271542.0,39594962.0,39921025.0,40249752.0,40581166.0,40915287.0,41252137.0,41591740.0,41934117.0,42279291.0,42627284.0,42978119.0,43331820.0,43688409.0,44047910.0,44410347.0,44775744.0,45144124.0,45515512.0,45889932.0,46267408.0,46647966.0,47031631.0,47418427.0,47808381.0
