TU,Region,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
LCVFossil,OCDEPacific,4868696.0,5001272.0,5136392.0,5274112.0,5414512.0,5557680.0,5703708.0,5852712.0,6004804.0,6160120.0,6318808.0,6481024.0,6646944.0,6816752.0,6990660.0,7168876.0,7351640.0,7539204.0,7731824.0,7929788.0,8133396.0,8342956.0,8558804.0,8781280.0,9010756.0,9247608.0,9492236.0,9745052.0,10006492.0,10277004.0,10557052.0,10847120.0,11147716.0,11459356.0,11782584.0,12117956.0,12466048.0,12827464.0,13202824.0,13592760.0,13997944.0,14419056.0,14856804.0,15311920.0,15785164.0,16277320.0,16789200.0,17321636.0,17875500.0,18451696.0,19051144.0,19674816.0,20323704.0,20998844.0,21701308.0,22432204.0,23192680.0,23983928.0,24807184.0,25663736.0,26554904.0,27482072.0,28446672.0,29450184.0,30494152.0,31580172.0,32709908.0,33885076.0,35107472.0,36378948.0,37701432.0,39076928.0,40507516.0,41995352.0,43542684.0,45151840.0,46825240.0,48565396.0,50374924.0,52256536.0,54213044.0,56271512.0,58361700.0,60484168.0,62639480.0,64828196.0,71779156.0,78837668.0,86005968.0,93286264.0,100680752.0,106519660.0,112450376.0,118474500.0,124593616.0,130809312.0,132059496.0,133326360.0,134609908.0,135910148.0,158072548.0,155904052.0,154373792.0,154150948.0,157982816.0,158386808.0,156501216.0,155253324.0,154695804.0,146218812.0,137915536.0,136625156.0,136772372.0,138223124.0,140229424.0,140121700.0,138546636.0,137084808.0,135728152.0,134469416.0,133302036.0,134603400.0,135919836.0,137251516.0,138598616.0,139961320.0,140705644.0,141763024.0,142822520.0,143883980.0,144947260.0,146198048.0,147455524.0,148719628.0,149990300.0,151267480.0,151655352.0,152024596.0,152374624.0,152704820.0,153014568.0,152236696.0,151407332.0,150525184.0,149588944.0,148597272.0,146512872.0,144341380.0,142080764.0,139728964.0,137283872.0,133279812.0,129137288.0,124853212.0,120424448.0,115847788.0,110107188.0,104183840.0,98073760.0,91772888.0,85277092.0,79444272.0,73432084.0,67236656.0,60854040.0,54280220.0,49827252.0,45239452.0,40513924.0,35647716.0,30637828.0,26927020.0,23106696.0,19174516.0,15128112.0,10965052.0,8974496.0,6926256.0,4819112.0,2651816.0,423104.0,343204.0,260996.0,176424.0,89444.0,0.0,137548.0,278936.0,424244.0,573552.0,726940.0,1086756.0,1456468.0,1836288.0,2226420.0,2627084.0,3095228.0,3575924.0,4069436.0,4576020.0,5095948.0
LCVElec,OCDEPacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57300.0,115464.0,174492.0,234404.0,295208.0,684300.0,1079216.0,1480028.0,1886800.0,2299596.0,2894408.0,3498024.0,4110544.0,4732068.0,5362692.0,6500456.0,7655004.0,8826532.0,10015220.0,11221264.0,13151096.0,15109276.0,17096132.0,19111976.0,21157132.0,24294616.0,27478032.0,30707892.0,33984716.0,37309028.0,42594228.0,47956712.0,53397336.0,58916976.0,64516508.0,72346096.0,80289644.0,88348428.0,96523724.0,104816832.0,116068616.0,127483496.0,139063280.0,150809808.0,162724920.0,174479180.0,186400816.0,198491672.0,210753620.0,223188548.0,233036136.0,243019052.0,253138764.0,263396772.0,273794576.0,281552900.0,289412312.0,297373892.0,305438732.0,313607936.0,317707108.0,321850164.0,326037528.0,330269636.0,334546924.0,335250796.0,335946368.0,336633484.0,337311968.0,337981660.0,337638240.0,337270596.0,336878392.0,336461272.0,336018888.0,335172088.0,334293616.0,333383048.0,332439948.0,331463880.0,330201396.0,328901256.0,327562960.0,326186016.0,324769912.0
LCVPlugInHybrid,OCDEPacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13720.0,27648.0,41784.0,56128.0,70688.0,163852.0,258416.0,354388.0,451792.0,550632.0,693060.0,837596.0,984260.0,1133084.0,1284088.0,1556520.0,1832976.0,2113496.0,2398124.0,2686912.0,3149004.0,3617888.0,4093636.0,4576324.0,5066036.0,5817300.0,6579560.0,7352944.0,8137576.0,8933572.0,10199104.0,11483140.0,12785888.0,14107556.0,15448352.0,17323132.0,19225200.0,21154860.0,23112416.0,25098184.0,27792404.0,30525676.0,33298432.0,36111116.0,38964164.0,41778700.0,44633312.0,47528444.0,50464544.0,53442064.0,55800048.0,58190440.0,60613584.0,63069844.0,65559580.0,67417292.0,69299212.0,71205600.0,73136708.0,75092808.0,76074348.0,77066396.0,78069052.0,79082420.0,80106608.0,80275148.0,80441704.0,80606232.0,80768692.0,80929048.0,80846820.0,80758788.0,80664876.0,80564996.0,80459068.0,80256304.0,80045956.0,79827920.0,79602100.0,79368380.0,79066080.0,78754764.0,78434312.0,78104604.0,77765524.0
LCVHydrogen,OCDEPacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37604.0,75776.0,114516.0,153836.0,193740.0,321308.0,450784.0,582184.0,715536.0,850852.0,994884.0,1141032.0,1289316.0,1439764.0,1592400.0,1865392.0,2142392.0,2423448.0,2708608.0,2997912.0,3663664.0,4339248.0,5024772.0,5720348.0,6426088.0,7508440.0,8606692.0,9721012.0,10851584.0,11998592.0,13442020.0,14906456.0,16392128.0,17899276.0,19428136.0,21257476.0,23113204.0,24995600.0,26904968.0,28841608.0,30425772.0,32032108.0,33660852.0,35312256.0,36986564.0,38021508.0,39069916.0,40131924.0,41207680.0,42297328.0,42721988.0,43150636.0,43583316.0,44020060.0,44460908.0,45012020.0,45568900.0,46131608.0,46700196.0,47274724.0,48006892.0,48747388.0,49496300.0,50253712.0,51019708.0,51825440.0,52640396.0,53464672.0,54298356.0,55141548.0,56189492.0,57250068.0,58323400.0,59409628.0,60508880.0,61808848.0,63124928.0,64457292.0,65806108.0,67171544.0,68703636.0,70254952.0,71825696.0,73416068.0,75026276.0
BusFossil,OCDEPacific,254248.0,257608.0,260984.0,264376.0,267800.0,271248.0,274728.0,278256.0,281832.0,285456.0,289144.0,292912.0,296744.0,300672.0,304696.0,308824.0,313056.0,317424.0,321920.0,326560.0,331352.0,336312.0,341448.0,346776.0,352296.0,358032.0,363984.0,370176.0,376608.0,383304.0,390272.0,397528.0,405080.0,412944.0,421136.0,429672.0,438552.0,447808.0,457456.0,467496.0,477952.0,488848.0,500184.0,511992.0,524288.0,537080.0,550392.0,564240.0,578656.0,593640.0,609232.0,625440.0,642296.0,659816.0,678024.0,696944.0,716608.0,737032.0,758240.0,780272.0,803152.0,826904.0,851560.0,877152.0,903712.0,931280.0,959880.0,989552.0,1020336.0,1052264.0,1085384.0,1119728.0,1155344.0,1192272.0,1230560.0,1270256.0,1311408.0,1354064.0,1398272.0,1444096.0,1491584.0,1522280.0,1553296.0,1584640.0,1616312.0,1648312.0,1729976.0,1812320.0,1895352.0,1979088.0,2063544.0,2191112.0,2319752.0,2449480.0,2580312.0,2712272.0,2792696.0,2873864.0,2955768.0,3038440.0,3293064.0,3424488.0,3402600.0,3471848.0,3443808.0,3409864.0,3377664.0,3340848.0,3324560.0,3319528.0,3302672.0,3328016.0,3409144.0,3469616.0,3546320.0,3580288.0,3596464.0,3612712.0,3629032.0,3645424.0,3661888.0,3605272.0,3548000.0,3490080.0,3431496.0,3372240.0,3204384.0,3034768.0,2863400.0,2690256.0,2515320.0,2405800.0,2295136.0,2183312.0,2070320.0,1956160.0,1826392.0,1695288.0,1562840.0,1429040.0,1293872.0,1146824.0,998288.0,848248.0,696704.0,543624.0,486928.0,429656.0,371800.0,313360.0,254336.0,241832.0,229200.0,216440.0,203552.0,190520.0,189080.0,187616.0,186128.0,184624.0,183104.0,182696.0,182280.0,181856.0,181424.0,180984.0,180424.0,179856.0,179280.0,178688.0,178096.0,176624.0,175136.0,173632.0,172104.0,170560.0,169952.0,169336.0,168704.0,168072.0,167424.0,166656.0,165872.0,165080.0,164272.0,163456.0,162696.0,161920.0,161136.0,160344.0,159536.0,158952.0,158360.0,157760.0,157152.0,156528.0,156008.0,155472.0,154928.0,154376.0,153808.0
BusElec,OCDEPacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3288.0,6624.0,10024.0,13472.0,16984.0,35104.0,53520.0,72232.0,91256.0,110592.0,149632.0,189312.0,229632.0,270608.0,312240.0,357288.0,403056.0,449560.0,496800.0,544784.0,608808.0,673848.0,739928.0,807048.0,875224.0,967096.0,1060432.0,1155240.0,1251544.0,1349360.0,1442632.0,1537360.0,1633544.0,1731224.0,1830400.0,1860904.0,1891792.0,1923056.0,1954712.0,1986760.0,2001872.0,2017096.0,2032440.0,2047896.0,2063472.0,2073144.0,2082832.0,2092536.0,2102256.0,2112000.0,2118400.0,2124760.0,2131080.0,2137360.0,2143600.0,2147808.0,2151936.0,2155992.0,2159960.0,2163856.0,2167504.0,2171064.0,2174536.0,2177920.0,2181216.0,2185232.0,2189168.0,2193024.0,2196792.0,2200472.0,2204544.0,2208536.0,2212440.0,2216256.0,2219992.0,2223992.0,2227912.0,2231744.0,2235488.0,2239144.0,2242656.0,2246080.0,2249400.0,2252624.0,2255744.0
BusHydrogen,OCDEPacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3320.0,6696.0,10120.0,13608.0,17152.0,23392.0,29736.0,36184.0,42736.0,49392.0,60064.0,70904.0,81928.0,93120.0,104496.0,127288.0,150456.0,173992.0,197912.0,222208.0,266296.0,311096.0,356616.0,402864.0,449856.0,508696.0,568472.0,629208.0,690904.0,753576.0,783136.0,813136.0,843568.0,874456.0,905800.0,914240.0,922752.0,931352.0,940024.0,948784.0,955024.0,961312.0,967632.0,973992.0,980392.0,990968.0,1001648.0,1012440.0,1023344.0,1034360.0,1055616.0,1077152.0,1098968.0,1121072.0,1143472.0,1171896.0,1200712.0,1229928.0,1259544.0,1289560.0,1322880.0,1356656.0,1390896.0,1425616.0,1460816.0,1500544.0,1540832.0,1581688.0,1623112.0,1665112.0,1711320.0,1758184.0,1805704.0,1853888.0,1902752.0,1955136.0,2008264.0,2062136.0,2116760.0,2172144.0,2229904.0,2288464.0,2347848.0,2408056.0,2469096.0
TruckFossil,OCDEPacific,304410.0,311660.0,319030.0,326510.0,334100.0,341820.0,349660.0,357640.0,365760.0,374020.0,382440.0,391020.0,399780.0,408710.0,417850.0,427190.0,436750.0,446540.0,456580.0,466880.0,477460.0,488330.0,499520.0,511040.0,522910.0,535140.0,547770.0,560810.0,574280.0,588210.0,602610.0,617530.0,632970.0,648970.0,665550.0,682740.0,700570.0,719060.0,738260.0,758180.0,778870.0,800350.0,822660.0,845830.0,869910.0,894910.0,920900.0,947900.0,975950.0,1005100.0,1035390.0,1066870.0,1099580.0,1133570.0,1168890.0,1205590.0,1243730.0,1283350.0,1324520.0,1367290.0,1411720.0,1457880.0,1505830.0,1555640.0,1607370.0,1661110.0,1716920.0,1774880.0,1835070.0,1897580.0,1962480.0,2029880.0,2099850.0,2172500.0,2247930.0,2326240.0,2407530.0,2491920.0,2579510.0,2670440.0,2764810.0,2864000.0,2964390.0,3066010.0,3168890.0,3273030.0,3616710.0,3964420.0,4316240.0,4672260.0,5032570.0,5313830.0,5598530.0,5886740.0,6178490.0,6473860.0,6522790.0,6572330.0,6622480.0,6673230.0,6459390.0,6609990.0,6753980.0,6912320.0,6642620.0,6739260.0,6676810.0,6538890.0,6980080.0,7749340.0,7560480.0,7484370.0,7867100.0,7800470.0,7945110.0,8120820.0,8190950.0,8261670.0,8332980.0,8404880.0,8477370.0,8538550.0,8600170.0,8662240.0,8724750.0,8787710.0,8795900.0,8803780.0,8811340.0,8818590.0,8825510.0,8845810.0,8865980.0,8885990.0,8905860.0,8925580.0,8896530.0,8866660.0,8835940.0,8804360.0,8771930.0,8683960.0,8594350.0,8503080.0,8410130.0,8315480.0,8172400.0,8026940.0,7879060.0,7728740.0,7575950.0,7354600.0,7129810.0,6901540.0,6669760.0,6434430.0,6158310.0,5878040.0,5593580.0,5304890.0,5011930.0,4755190.0,4494660.0,4230270.0,3961990.0,3689790.0,3509470.0,3326460.0,3140750.0,2952290.0,2761070.0,2619370.0,2475560.0,2329630.0,2181550.0,2031310.0,1959420.0,1886450.0,1812360.0,1737150.0,1660810.0,1655740.0,1650520.0,1645150.0,1639620.0,1633940.0,1641060.0,1648200.0,1655360.0,1662540.0,1669740.0,1678790.0,1687890.0,1697030.0,1706220.0,1715450.0,1725670.0,1735960.0,1746300.0,1756710.0,1767170.0
TruckElec,OCDEPacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3570.0,7190.0,10860.0,14580.0,18350.0,42510.0,67010.0,91850.0,117030.0,142550.0,179320.0,216590.0,254380.0,292680.0,331490.0,401600.0,472660.0,544690.0,617700.0,691690.0,810190.0,930310.0,1052050.0,1175440.0,1300490.0,1492510.0,1687130.0,1884380.0,2084290.0,2286880.0,2609380.0,2936240.0,3267520.0,3603250.0,3943490.0,4419580.0,4902090.0,5391090.0,5886640.0,6388820.0,7070660.0,7761670.0,8461930.0,9171550.0,9890610.0,10599090.0,11316930.0,12044230.0,12781080.0,13527590.0,14116520.0,14712980.0,15317040.0,15928780.0,16548280.0,17007630.0,17472570.0,17943140.0,18419410.0,18901420.0,19137730.0,19376400.0,19617460.0,19860940.0,20106850.0,20137830.0,20168270.0,20198170.0,20227510.0,20256280.0,20224330.0,20190950.0,20156140.0,20119870.0,20082130.0,20020260.0,19956570.0,19891030.0,19823610.0,19754310.0,19668010.0,19579560.0,19488930.0,19396100.0,19301050.0
TruckHydrogen,OCDEPacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7360.0,14830.0,22400.0,30070.0,37850.0,62740.0,87970.0,113550.0,139480.0,165760.0,193720.0,222050.0,250760.0,279870.0,309360.0,362190.0,415750.0,470020.0,525030.0,580780.0,709360.0,839700.0,971810.0,1105710.0,1241430.0,1449710.0,1660820.0,1874800.0,2091670.0,2311450.0,2588070.0,2868410.0,3152520.0,3440440.0,3732210.0,4081330.0,4435130.0,4793640.0,5156920.0,5525020.0,5825210.0,6129310.0,6437350.0,6749370.0,7065410.0,7259030.0,7455000.0,7653340.0,7854080.0,8057230.0,8133560.0,8210550.0,8288220.0,8366570.0,8445610.0,8545490.0,8646350.0,8748200.0,8851050.0,8954910.0,9088490.0,9223490.0,9359930.0,9497820.0,9637170.0,9783870.0,9932130.0,10081990.0,10233450.0,10386520.0,10577970.0,10771570.0,10967350.0,11165330.0,11365530.0,11603190.0,11843590.0,12086780.0,12332770.0,12581590.0,12861330.0,13144340.0,13430670.0,13720340.0,14013390.0
TTWFossil,RestOfAsia,10222096.0,10426640.0,10634802.0,10846672.0,11062348.0,11281934.0,11505556.0,11733344.0,11965446.0,12202024.0,12443252.0,12689324.0,12940446.0,13196842.0,13458754.0,13726440.0,14000176.0,14280254.0,14566986.0,14860702.0,15161748.0,15470488.0,15787306.0,16112602.0,16446792.0,16790312.0,17143612.0,17507160.0,17881444.0,18266964.0,18664234.0,19073792.0,19496184.0,19931976.0,20381746.0,20846094.0,21325626.0,21820974.0,22332780.0,22861700.0,23408412.0,23973606.0,24557992.0,25162294.0,25787256.0,26433642.0,27102230.0,27793820.0,28509236.0,29249316.0,30014924.0,30806950.0,31626298.0,32473906.0,33350732.0,34257762.0,35196010.0,36166520.0,37170364.0,38208644.0,39282498.0,40393096.0,41541640.0,42729372.0,43957572.0,45227556.0,46540686.0,47898360.0,49302024.0,50753168.0,52253330.0,53804094.0,55407102.0,57064040.0,58776650.0,60546738.0,62376158.0,64266830.0,66220736.0,68239922.0,70326500.0,70473376.0,70625820.0,70783662.0,70946732.0,71114874.0,69516768.0,67919688.0,66323164.0,64726754.0,63130026.0,61038738.0,58945018.0,56848414.0,54748500.0,52644864.0,53687944.0,54736428.0,55790370.0,56849826.0,58255394.0,55813708.0,52519608.0,54369128.0,52969130.0,53517212.0,58610650.0,64875964.0,69713048.0,73082760.0,78896564.0,80075766.0,80858408.0,78244356.0,76333218.0,74253172.0,75637150.0,77031686.0,78436850.0,79852716.0,81279352.0,82420908.0,83570860.0,84729266.0,85896182.0,87071662.0,85329044.0,83570134.0,81794814.0,80002966.0,78194468.0,77740030.0,77280420.0,76815600.0,76345526.0,75870160.0,74514706.0,73146382.0,71765094.0,70370750.0,68963250.0,66998382.0,65015496.0,63014462.0,60995148.0,58957422.0,57406648.0,55841544.0,54262006.0,52667932.0,51059214.0,49310748.0,47546348.0,45765900.0,43969290.0,42156400.0,40458626.0,38745474.0,37016832.0,35272588.0,33512632.0,31369646.0,29207544.0,27026188.0,24825440.0,22605162.0,21581568.0,20548710.0,19506522.0,18454938.0,17393890.0,16719806.0,16039568.0,15353128.0,14660444.0,13961470.0,13194856.0,12421328.0,11640836.0,10853330.0,10058760.0,9266770.0,8467698.0,7661492.0,6848106.0,6027484.0,5888368.0,5747932.0,5606164.0,5463056.0,5318598.0,5274404.0,5229730.0,5184572.0,5138926.0,5092790.0,5058614.0,5024048.0,4989090.0,4953736.0,4917984.0
TTWElec,RestOfAsia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79484.0,159140.0,238986.0,319032.0,399292.0,388002.0,376700.0,365386.0,354054.0,342704.0,340220.0,337740.0,335264.0,332792.0,353480.0,323468.0,291076.0,288486.0,269366.0,261086.0,260042.0,262616.0,258160.0,248140.0,246060.0,268918.0,290122.0,298000.0,306896.0,313662.0,555292.0,798968.0,1044708.0,1292522.0,1542428.0,3707592.0,5891164.0,8093274.0,10314050.0,12553626.0,17625162.0,22739764.0,27897730.0,33099368.0,38344984.0,45422464.0,52559824.0,59757486.0,67015874.0,74335412.0,83268124.0,92276140.0,101359988.0,110520202.0,119757312.0,130683738.0,141701980.0,152812682.0,164016490.0,175314054.0,185785466.0,196344030.0,206990352.0,217725044.0,228548720.0,240087202.0,251721300.0,263451680.0,275279012.0,287203970.0,299378926.0,311654178.0,324030422.0,336508360.0,349088692.0,363290852.0,377609976.0,392046876.0,406602366.0,421277270.0,428938136.0,436658212.0,444437900.0,452277598.0,460177712.0,464234108.0,468317816.0,472429010.0,476567862.0,480734546.0,484948668.0,489191142.0,493462150.0,497761870.0,502090482.0,507349778.0,512646196.0,517979972.0,523351348.0,528760568.0,530736676.0,532720794.0,534712954.0,536713192.0,538721536.0,539538102.0,540352340.0,541164210.0,541973668.0,542780674.0,543332814.0,543880202.0,544422780.0,544960488.0,545493266.0
